Participant,Event Duration [ms],Saccade Start Position X [px],Saccade Start Position Y [px],Saccade End Position X [px],Saccade End Position Y [px],Saccade Amplitude [°],Saccade Acceleration Average [°/s²],Saccade Acceleration Peak [°/s²],Saccade Deceleration Peak [°/s²],Saccade Velocity Average [°/s],Saccade Velocity Peak [°/s],Saccade Peak Velocity at [%],Label
gautami (1),33.2,371.4,669.7,383.2,669.9,0.6,1048.3,1828.3,268.3,21.9,32.6,50.1,N
gautami (1),49.8,402.4,672.9,414.7,673.3,0.6,873.2,1508.7,84,12.4,24.8,33.5,N
gautami (1),33.1,410.6,681.3,433,681.9,1,2057.1,3550.4,563.8,34.1,61.8,50.6,N
gautami (1),66,390.1,664.3,404.4,664.6,0.6,646.4,1189.5,323.1,11.1,22.8,50.1,N
gautami (1),132.5,404.5,664.6,1002.6,815.6,30.7,6477.4,13080.5,316.4,219.9,403.9,50.1,N
gautami (1),66.8,976.1,800.6,926,778.6,2.8,4298.8,8110.7,634.9,43.4,139.2,49.7,N
gautami (1),298.8,927,776.1,394.2,658.5,26.9,13419.5,77597.1,97.8,165.4,919.9,72.1,N
gautami (1),50.3,399.5,654.8,417.1,657.7,1,1485.9,2439.9,413.8,17.4,38,33.3,N
gautami (1),33.4,422.7,658,436.9,656.8,0.6,1388.9,2508.5,269.4,21.2,39.1,50.4,N
gautami (1),49.9,421.3,644.4,433.4,639,0.6,968.4,1562.9,356.3,13.1,25.2,33,N
gautami (1),49.8,452.5,635.8,464.6,634.5,0.6,571,588,538.5,12.3,21.2,66.6,N
gautami (1),50.3,467.1,661.2,492,657.1,1.1,1418.7,3297.5,457.2,27.4,62,66.4,N
gautami (1),33.4,477.3,633.8,491.2,635.1,0.6,1489.7,2251.4,728.1,21.8,38.8,49.9,N
gautami (1),82.5,486.3,629.8,308.9,697.5,8.4,6410.1,15232.3,424.4,111,249.4,59.8,N
gautami (1),83.1,312.2,690.6,498.8,640.3,9.1,6491.6,14700.6,802.4,109.1,273.6,40.3,N
gautami (1),33.3,498.3,629.6,509.8,630.2,0.6,1020.9,1880,161.9,16.6,31.9,50.1,N
gautami (1),49.4,503.2,629.9,525.1,625.1,1.1,1579.7,2648.6,286,23.1,44.5,33.6,N
gautami (1),66,545.7,615.1,403.3,660.8,6.8,6894.1,12569.3,824.8,107.2,224.2,50.3,N
gautami (1),66.5,465.4,625,377.4,670.7,4.5,3926.8,7885.7,677.3,70.3,130.8,25.3,N
gautami (1),50.1,433.8,632.1,370,668.8,3.3,3505.9,7789.7,508.5,71.6,119.5,33.7,N
gautami (1),83,371.4,671.7,458.6,615.8,81,3803,8372.3,526.2,64.7,145.9,60.1,N
gautami (1),99.5,412.8,643.7,383,853,9.5,2819.6,5316.8,92.9,98.9,151.6,49.8,N
gautami (1),83.1,442.4,658.5,440.5,531.8,5.6,3598.9,7275.4,283.3,73.5,160.2,40.3,N
gautami (1),132.4,383.9,540,909.7,711.5,26.8,8267.5,14043.5,62.5,210.1,391.1,37.8,N
gautami (1),33.5,662.3,669,654,677.9,0.5,1015.9,1645.1,386.7,21.7,33.2,50.4,N
gautami (1),49.8,631,659.4,664.5,658.8,1.7,1432.6,3006.1,466.8,33.7,49.2,66.3,N
gautami (1),66.1,677.5,650,727.7,651.4,2.5,2320.9,4997.1,104.5,35.6,94.4,49.9,N
gautami (1),49.7,727,657.5,775.3,656.8,2.5,2370.4,4786.1,599.8,47,81,33.4,N
gautami (1),49.9,785.5,654.3,725.5,680.6,3,3563.2,7133.9,313.5,62.6,115.6,33.3,N
gautami (1),33,730.1,678.1,715.5,685,0.8,1400.4,2656.7,144.1,22.9,44.8,50.1,N
gautami (1),49.7,717.6,682.1,681,683.8,1.7,2562.2,4585,244.9,35,74.2,33.4,N
gautami (1),49.5,719,686.4,829.7,684.7,5.5,4159.4,10020.3,319.6,104.8,171.5,33.4,N
gautami (1),66.6,816.2,677.8,834.3,685.1,0.9,793.7,1792.1,47.9,15.9,21.7,49.8,N
gautami (1),49.7,817.4,681.7,857,680.8,2,1268.9,2953,150.2,37.5,60.7,66.6,N
gautami (1),66.1,850.8,671.6,696.6,690,7.5,6155.8,14386.8,693.8,109.3,267.4,49.9,N
gautami (1),33.5,696.7,681.5,666,685.9,1.6,2949.2,5232.7,665.7,46.3,86.6,49.3,N
gautami (1),66.5,666,681.3,814.3,680.8,7.2,7110.3,13890.7,313,105.3,238.8,49.8,N
gautami (1),83,803.1,673.3,843.2,669.9,1.8,1818,4710.2,261.4,35.2,89.3,59.9,N
gautami (1),32.8,843.5,664,832,663.8,0.6,1312.8,2088.5,537,17.1,32.7,49.3,N
gautami (1),49.7,835.5,663.8,799.9,669.9,1.9,1519,2684.9,348.8,34.3,72.4,66.8,N
gautami (1),49.8,803.9,667,792.7,668.5,0.7,593.6,1230.9,259.3,11.4,25.6,66.8,N
gautami (1),66.6,794.4,667.6,711.1,675,4,4546.5,9223.4,266.2,58.9,170.8,49.9,N
gautami (1),66.9,711.9,669.8,789.1,670.7,3.9,4099.6,7686.8,261.9,53.6,139.8,50,N
gautami (1),32.8,788.6,666.6,804.1,668.7,0.8,1572.7,2823.6,321.9,23.1,44.5,49.4,N
gautami (1),49.6,803.7,663,833.6,659.4,1.5,1890.9,3308.9,287.5,29.9,57.7,33.1,N
gautami (1),83,823.4,659.6,658.2,677.3,7.9,5340,12557.1,414.6,94.5,232,59.6,N
gautami (1),33.1,637.8,670.7,653.2,670.4,1.4,1570.5,2844.3,296.7,24.4,42.9,50,N
gautami (1),33.1,630.3,641.5,642.4,644.9,0.7,1352.8,2317.4,388.3,19.7,35.1,49.9,N
gautami (1),66.6,643.7,645.4,725.7,644.1,3.9,4037.4,6946.3,203,57.6,151.2,50.3,N
gautami (1),49.9,725.7,639.4,737.7,641.3,0.6,417.9,903.4,131.6,11.5,18.7,66.4,N
gautami (1),66.7,737.4,639.1,643.3,648.8,4.6,4994,10094,347.5,67.3,189.3,50.1,N
gautami (1),49.7,642.3,648.1,590.9,656.9,2.5,4987.6,7729.2,78.3,49.3,131.5,33.4,N
gautami (1),66.2,610.9,647.6,758.4,643.4,7.3,6193.5,13742.9,54.3,111.2,262.8,50.1,N
gautami (1),33.2,756.9,641.7,782.2,641.4,1.3,2223.3,3979.5,467.1,39.4,70,50,N
gautami (1),82.8,781.3,635.8,604.2,661.8,8.4,6731.4,14706.5,368.9,105.4,271.2,39.6,N
gautami (1),83.2,601.2,655.2,771.4,655.7,8.2,5815.8,13445.4,565.8,96,238.6,39.7,N
gautami (1),33.3,772.2,644.8,786.6,641.7,0.8,1321.7,1788.1,855.3,26.1,40.9,50.1,N
gautami (1),115.5,312.5,600.1,995.8,731.7,34.3,7880.3,16858.8,536.3,277.6,472.8,28.5,N
gautami (1),50.1,950.4,706.5,875.6,717.1,3.6,5496.7,9381.6,259,72.1,162.3,33.1,N
gautami (1),49.7,880.2,711.6,887.7,730.8,1.4,1085.4,2745.3,0.5,21.7,51.3,66.6,N
gautami (1),149.2,898.1,729.4,293.1,637.7,29.3,6292.8,14243.7,0.3,194.5,369.6,55.5,N
gautami (1),49.9,375.6,623.7,323.1,638.4,2.4,3009.8,6554,143.9,55,95.4,33,N
gautami (1),66.4,357.2,636.4,388,648.4,1.5,1422.7,2278.3,392.6,25.6,45.7,49.7,N
gautami (1),132.7,325.2,640.6,1022.4,745.1,33.4,6594.8,15593.7,244.3,250.2,407.8,37.6,N
gautami (1),33.4,983.2,732.7,979.1,747.1,0.7,1374.9,2602,147.8,23,41.7,49.7,N
gautami (1),33.3,968.5,744.4,987,748.7,1.1,1759.2,3313.6,204.9,28.1,53.6,49.3,N
gautami (1),50,968.9,729.6,923.9,734.5,2.5,1763.3,2679,168.7,43.8,84.7,66.4,N
gautami (1),33.2,934.4,734,962,732,1.5,2273.9,4039.5,508.4,43.4,76.9,50,N
gautami (1),49.8,953.9,732.7,925.6,733,1.6,1306,2445.5,501.9,28.4,45.3,33,N
gautami (1),132.3,926.9,737.6,270.4,625.1,31.7,7715.8,16653.5,173,242.3,444.3,37.5,N
gautami (1),49.7,326.9,611.8,313.5,641.5,1.4,1668.3,3084.1,842.9,34.5,54.6,32.5,N
gautami (1),66.1,321.5,629.9,448.1,563.6,6.5,5034.5,10209.5,214.7,100.3,223,50.1,N
gautami (1),66.2,445.1,549.6,541.5,527.3,4.6,2994.3,5742.6,197.2,70.7,139.7,49.9,N
gautami (1),66.6,542.6,518.6,605.3,515,3.1,2223.5,4600.3,101.2,43.7,79.2,50.3,N
gautami (1),49.4,606.1,509.1,645.3,501.4,1.9,993.7,1700.4,286.9,28.4,55.6,67.1,N
gautami (1),82.7,645.4,494.6,341.2,657.9,15.3,7208.9,13683.7,260.6,192.4,367,60.5,N
gautami (1),49.8,345.6,646.7,333,645.6,0.6,563.5,1171.4,130.2,12.9,18.4,67.2,N
gautami (1),33.2,333.3,643.2,346.5,639.5,0.6,1178,2236.9,119,19.6,38.1,50,N
gautami (1),33.1,344.9,633.8,359,633.3,0.6,1465.1,2457.2,473,21.3,39.4,49.7,N
gautami (1),33.5,358.6,633.1,381.6,630,1.1,1868.5,3381.8,355.2,35.7,64,50,N
gautami (1),49.6,369.8,627.3,389.2,624.2,1,1345.4,2329.6,201.7,18.8,39.2,33.8,N
gautami (1),33.5,388.3,624.3,401.8,622,0.6,1207.4,2290.6,124.2,20,37.5,50.3,N
gautami (1),33.2,402.7,621.1,416.8,619.7,0.7,1276,1791.4,760.7,23.9,38.8,50.8,N
gautami (1),116,415.7,624.8,995,777.7,28.7,6789.9,14067.6,238,238.6,410.4,42.7,N
gautami (1),33.6,944,752.6,957.9,750.4,0.7,1288.4,2256.3,320.5,20.2,38.8,49.8,N
gautami (1),66.8,941.7,730.8,899.8,728.1,2.1,2824.2,5662.2,518.7,31.3,95.9,49.4,N
gautami (1),115.6,899.9,722.6,301.7,664.3,28.8,8000.8,18616.1,127.3,240,444.7,42.9,N
gautami (1),49.7,329.3,650,354.2,645.8,1.2,1903.8,3063.2,348.4,24.3,52.9,34.1,N
gautami (1),33.2,338.5,648.6,357,642.3,1,1901.8,3170.9,632.7,28.1,54.4,50,N
gautami (1),116.1,342.2,625.8,948,759.1,31,5949,16459.6,756.4,246.4,403.6,42.9,N
gautami (1),49.9,912.2,726.2,912.6,692.7,1.6,1032.7,2635.8,28.1,32.1,46.3,33.3,N
gautami (1),50,909.7,678.7,886.5,684.8,1.3,1115.2,2405.2,103.1,23,53,66.6,N
gautami (1),116.5,864.3,676.2,866.1,652.1,40.5,1740.4,3855.2,7.3,29.6,64.2,0,N
gautami (1),50.1,870.3,667.3,886.3,674.5,1.3,787.3,1535,30.5,20.2,37,66.9,N
gautami (1),66,874.9,679,908.6,679.2,1.8,2160.5,4308.4,478.3,26,72,50.3,N
gautami (1),133,905.7,672.1,260.2,605.5,30.9,6736,16784.7,143.7,233.8,421,37.5,N
gautami (1),49.7,276.6,593.3,303.6,600.4,1.3,1546.1,3011.8,235.6,27.5,50.9,32.6,N
gautami (1),132.6,290,591.6,950.1,706.5,33.1,7172.2,17140.4,142.7,235.1,475.8,37.4,N
gautami (1),49.9,929.8,690.2,890.4,690.1,2.1,3495.2,5526.7,329.7,36.8,92.6,33.5,N
gautami (1),132.9,890,684.8,247.9,623.4,30.7,7529.1,17117.9,1082.4,232.2,470.6,37.4,N
gautami (1),66.4,277.5,623,327.3,610.5,2.3,2395.5,4128.9,75.2,36.8,87.3,49.6,N
gautami (1),132.5,319.7,604.1,953.3,724.7,31.9,6507.7,15876.9,307.1,223.5,431.1,37.5,N
gautami (1),49.6,940.8,712.6,965.2,715.8,1.3,776.3,2118.1,6.9,23.3,34.5,66.4,N
gautami (1),182.7,966.7,709.8,228.4,619.9,35.9,7401.2,18738.3,15.2,200.1,409.7,45.5,N
gautami (1),49.8,242.6,618,269.7,623.4,1.2,1303.9,2262.9,417.1,27.8,57.5,65.8,N
gautami (1),49.5,270.3,621.6,324.7,605.8,2.7,3777.8,6815.3,360.5,54.1,111.6,33.6,N
gautami (1),49.6,347,602.7,290.8,647,3.1,2650.3,4793.9,474.2,68.2,119.2,66.6,N
gautami (1),33.2,319.9,640,346,643.3,1.1,2528.8,4326.1,731.4,39.9,74.4,49,N
gautami (1),49.9,333.5,642,357.5,645,1.1,1201.8,2503.6,397.9,25.5,54.3,66.7,N
gautami (1),49.9,343.8,634.8,364.8,633.1,1,1554.4,2606.9,249.4,20.1,44.2,33.3,N
gautami (1),49.7,363.4,627.5,378,629.6,0.7,589.2,699.8,517.7,15.7,24.7,66.7,N
gautami (1),32.8,384.6,635.2,401.2,631.5,0.8,1449.4,2788.4,110.4,24.6,47.6,50.5,N
gautami (1),33,404.5,623.1,423.4,618.9,0.9,1646.2,2708.5,583.9,30.4,53.1,50.9,N
gautami (1),33.2,419.8,613.1,432.3,614.3,0.6,1221.1,2113.2,329,18.7,34.9,50.3,N
gautami (1),49.5,420.7,609.6,436.6,609.9,0.7,730.5,1361.7,106,15.8,23.7,33.3,N
gautami (1),49.8,431.8,611.5,453.3,612.4,1,858.4,1327.8,114.8,20.5,39,67,N
gautami (1),49.9,450.7,612.4,413,581,2.2,1782.9,4003.1,621.3,48.6,70.5,66,N
gautami (1),49.8,426.3,568.3,388.1,581,1.8,2191.7,5489.1,461.1,39,101.3,66.9,N
gautami (1),33,402.4,576.8,363.8,577.9,1.8,3364.2,6163.1,565.3,56,107.2,50.3,N
gautami (1),49.8,378.6,576.2,451.1,580.6,3.5,3166,7061.7,659.4,69.8,116.1,33.2,N
gautami (1),49.5,445.6,574.2,468.1,573.2,1,952.7,1743,234.2,22.6,38.7,66.4,N
gautami (1),33,454.9,574.7,474.1,568.1,0.9,1868.3,3231.7,505,30.5,55.5,50.8,N
gautami (1),66.4,470.2,551.1,570.9,488.7,5.7,4638.3,9820.3,175.5,83.1,198.6,50.1,N
gautami (1),66.3,569.4,484.9,488.4,572,5.3,4912.5,7808.6,471.5,84.2,182,50,N
gautami (1),49.9,492.1,551,503.7,550.5,0.6,607,1053.9,308.5,11.7,19.4,33,N
gautami (1),32.8,559.8,538.9,572.9,538.2,0.6,1081.8,1716.6,446.9,23.3,37.3,49.8,N
gautami (1),49.8,583,542.5,596.7,539.2,0.7,706.2,1321.3,95.1,14.4,30.5,67.2,N
gautami (1),66.6,594.8,539.1,458.2,621,7,7540.5,14300.5,405.1,111.7,260.1,50.6,N
gautami (1),116,364.1,540.7,512.6,909.4,18.8,5801.8,14481.3,631.8,165,319.9,28.8,N
gautami (1),99.4,567.5,761.8,416.8,491.7,64.6,10446.3,26492.7,77.3,169.6,422.6,66.8,N
gautami (1),32.9,445.8,485.6,430.4,496,0.9,1649.5,3117.6,181.4,27.3,51.3,50.5,N
gautami (1),49.9,425.5,508.3,440.6,504.3,0.8,1182.1,1949.7,475.6,17,29,33.3,N
gautami (1),33.7,431.3,515,441.8,522.1,0.5,1281.2,2156.4,405.9,18.5,35.4,49.3,N
gautami (1),32.9,451.9,533.1,469.7,530,0.8,1616.8,3087.8,145.7,26.2,51.1,49.5,N
gautami (1),33.1,469.7,531.2,482.2,531.9,0.5,1116.8,2127,106.7,17.7,34.8,50.1,N
gautami (1),33.2,476.1,535.1,464.4,537.1,0.6,1077.3,1450.2,704.4,21,32.5,50.8,N
gautami (1),33.1,459.8,538.3,474.5,538.3,0.6,1629.8,2880.9,378.8,24.1,40.7,50.1,N
gautami (1),33.1,466.7,531.8,486.8,533.9,0.9,2112.3,3864.7,359.9,31.6,57.7,48.8,N
gautami (1),116.2,472.8,547.2,955,695.4,25.5,6800.6,12757.2,812.2,207.9,365.1,42.7,N
gautami (1),49.6,935.4,675.2,978.3,688.3,2.5,1881.2,3177.5,254.9,41.8,88.4,67.3,N
gautami (1),66.4,968,683.7,901.1,687.7,3.5,4134.5,8123.9,357.8,48.3,147.3,50.3,N
gautami (1),33.2,895.7,682.5,910.4,684.5,0.8,1459.7,2416.9,502.4,22.4,42,48.9,N
gautami (1),49.5,911.4,683.4,881,684.1,1.6,1045.1,2613.5,46.1,29.2,42.8,66.6,N
gautami (1),49.9,882.6,685.1,911.2,686.7,1.6,1572.4,3705.3,421.6,28.5,70.6,65.9,N
gautami (1),49.8,913.3,683.6,876.5,684.8,1.7,1938,3460.1,494.1,37,79.3,66.2,N
gautami (1),99.6,871.2,676.9,434.4,554.6,22.3,6960.8,16146.4,25.4,216.2,410.9,50,N
gautami (1),50.3,445.1,545.9,432,553,0.6,1387.9,2174.4,601.4,23.4,41.2,33.1,N
gautami (1),116,429.1,547.3,929.3,714.9,26.3,6895.4,13043.1,435.1,214,386.6,28.7,N
gautami (1),33.3,921.9,698.5,907.2,695,0.9,1586.4,2290.7,882,26,42.5,49.5,N
gautami (1),66,905.4,691.9,886.5,688.2,1,1269.1,2488,290.4,15.7,40.6,50.3,N
gautami (1),116.1,861.6,679,432.4,561.5,21.5,6906.4,14701.6,551.7,177.7,400.5,57.1,N
gautami (1),49.8,429.1,556,393.5,560.3,1.6,2126,4987.2,494,36.3,91.2,66.1,N
gautami (1),148.9,387.2,566.4,832.4,684.4,22,5661,12434.4,36.6,151.1,251.2,55.7,N
gautami (1),50.1,571.4,659.8,614.5,649,2.1,3930.5,6198.6,253.4,42.6,105.7,33.1,N
gautami (1),33.3,626.2,650.1,613.5,656.3,0.7,1308,2534.2,81.9,22.8,39.1,50,N
gautami (1),49.8,617,601.8,636.8,591.6,1.1,833.1,1600.9,161.6,26.1,43.7,66.8,N
gautami (1),49.8,652.5,549.2,670,544,0.9,781.7,1201,383.7,20,35.2,66.4,N
gautami (1),50.1,677.9,559.3,706.3,558.5,1.5,1026.7,2513.1,193,26.6,40.2,33.2,N
gautami (1),50.2,729.1,589.3,710.3,592.1,1.3,1181.7,2015.9,14,21.4,42.6,66.7,N
gautami (1),82.6,697.4,666.8,704.6,599.7,46,1041224.4,2562327.1,16178.7,11514.8,28461.4,59.8,N
gautami (1),50.1,675.7,575.5,698.6,577.2,1.3,2018.2,3305.4,75.3,22.6,53,33.9,N
gautami (1),66,534.5,565.8,510,574,1.1,972.9,1507.2,539.2,21.1,36.2,49.9,N
gautami (1),50.2,497.3,600.2,464.6,608,1.6,1385.3,2045.6,366,34.2,62.6,66.5,N
gautami (1),33,492.8,593.2,509.4,597.5,0.8,1570.9,2899.3,242.4,26.5,47.6,50.6,N
gautami (1),66.3,510.8,613.6,645,612.7,6.5,5793.6,11025,350.9,94.3,193.5,50,N
gautami (1),66.7,675.9,586.9,547.6,588.6,6.2,4996.6,9770.4,500.7,90.6,209.5,50.5,N
gautami (1),33,558.8,586.3,578.1,594.4,1.1,1894.9,3455.3,334.4,29.7,57.1,51.1,N
gautami (1),66.3,581.6,598.5,696.4,608,5.7,5056.2,7939.3,483.6,81.1,193.8,49.9,N
gautami (1),50.1,698.1,602.8,683.9,606.5,0.7,800.9,1493.3,356.2,15.2,23.8,33.1,N
gautami (1),66,683.8,605.4,554.5,606.7,6.2,6726.5,12032.6,253.2,89.8,246.2,50.3,N
gautami (1),33.1,553.4,602.1,531.6,604.9,1.1,1830.6,3487.2,174.1,32.2,61,50.2,N
gautami (1),166.2,536.9,599.5,736.9,620.8,9.9,3621.5,11078.5,307.4,57.4,214.9,79.9,N
gautami (1),66.1,727.7,613.5,552.9,619.5,8.4,6151.8,9564.8,145.2,122.8,262,50,N
gautami (1),32.7,556.4,610.8,541.6,607.8,0.2,1316.1,2524.2,108,21.6,42,50.9,N
gautami (1),116.2,549.4,605.4,92.6,459.6,21.9,5514.1,11041.1,586.6,190.9,358,57.1,N
gautami (1),49.8,375.1,529.5,309.9,539.4,3.1,3398.8,5945.7,1815.9,66,111.9,33.4,N
gautami (1),50,338.1,554.9,350.9,536.2,0.9,1055.8,1712.7,292.9,23.1,40.8,66.1,N
gautami (1),66.4,337.8,542.7,434.2,591,5.1,5468.7,10005.4,259.2,76.3,205.8,49.9,N
gautami (1),115.9,435.6,589.8,865,722,22.2,6965.4,19423.2,0.9,189.4,385,42.9,N
gautami (1),49.8,841.5,695.7,814.5,721.4,1.7,2201,4101.6,136.7,35.8,70.1,33.9,N
gautami (1),33.6,810.8,716,802.2,728.9,0.8,1425.2,2664.8,185.6,22.1,43.3,49.3,N
gautami (1),116.1,813.9,775.3,354.8,595.6,23.9,6862.8,15524.4,9.4,197.7,404.6,56.9,N
gautami (1),33.3,398.1,590.9,376,582.9,1.1,2159.1,4016.6,301.7,34.9,64.4,50.6,N
gautami (1),33.3,394.6,560.4,419.5,582.2,1.5,3093.9,5604,583.8,48.5,92,49.7,N
gautami (1),49.8,416.5,602.2,452.4,618.2,1.8,2117,4176.6,497.6,37.3,67.8,33.2,N
gautami (1),115.8,449,624.4,843.8,739.9,81.8,5917.6,14798.1,30.2,169.8,328.3,71.5,N
gautami (1),50.1,886.6,757.7,831.9,766.9,2.8,2392.8,5264.2,493.2,56.5,120.4,66.9,N
gautami (1),50.1,813.2,741.2,792.1,736.8,1,1791.8,2710.2,273,23.1,48.7,33.7,N
gautami (1),49.5,787.7,720.6,816.9,719,1.5,2524.7,4161.8,256.5,28.1,66.8,33.2,N
gautami (1),166.1,816.7,714.9,354.2,566.8,24.1,17890.7,63825.3,409.5,252.4,751.2,80,N
gautami (1),49.8,379.2,569.9,420.3,558.6,2,1767.7,2831.5,284.9,41.2,74.6,67.2,N
gautami (1),99.3,417.9,555.4,841.1,730.7,22.9,8491,12784.6,439.2,214.2,421,33.5,N
gautami (1),50,833.7,718.2,808.2,730,1.3,1119.5,1939.8,361.2,27.6,47.6,66.7,N
gautami (1),33.1,813.3,710.4,829.4,708.3,0.8,1338.1,2671.3,4.9,24.8,46.1,49.1,N
gautami (1),99.3,827.5,705.1,379.4,559.1,22.6,8131.9,14584.9,663.7,219.4,419.9,50.1,N
gautami (1),49.4,386.9,556.4,412.6,567.1,1.3,890.8,2411.7,37.8,26.8,38.8,67,N
gautami (1),50.1,414.7,562.6,383.8,548.2,1.5,1512.6,2486.2,423.9,33.3,57.4,67,N
gautami (1),49.7,385.8,541,415.4,545.5,1.3,2122.1,3801.8,564.4,29.5,58.3,33.1,N
gautami (1),66.4,413.6,544.2,323.5,561.2,4.1,5333,10747.7,346.2,65.5,173.3,50.1,N
gautami (1),49.8,324,563.2,345.6,572,1.1,1638.1,2781.6,465.1,22.5,45.6,33.9,N
gautami (1),49.6,345,573.7,415.3,573.6,3.5,2356.8,5860.9,244.7,67,105.2,66,N
gautami (1),99.8,397.8,565.8,852.4,735.3,24,8681.9,20008,432.3,228.9,398.8,33,N
gautami (1),50.1,768.3,688.7,799.4,701.9,1.7,1872.8,4291.7,472.6,33.7,82.4,67.1,N
gautami (1),49.3,801.3,705.7,816.3,711,0.9,825.9,1194.8,402,16.3,29.9,67.2,N
gautami (1),49.7,816.2,710.5,777.7,708.8,2.1,2099.9,5470.4,136.6,36.8,98.7,66.3,N
gautami (1),49.6,774.2,703.1,799.2,709.5,1.3,1128.8,2549.5,196.8,24.5,40.8,33.5,N
gautami (1),116.1,800,713.6,372.1,574.6,21.5,7141,14104.3,332.6,181.5,387.8,42.5,N
gautami (1),49.7,377.7,565.5,324.3,548.5,2.6,3031.5,7892.6,380.5,53.5,143.3,66.4,N
gautami (1),50.1,323.2,535,238.7,536.4,2.8,2661.8,6863.8,412,79.5,121.6,66.9,N
gautami (1),50,259.7,538.5,261.3,564,1.1,1193.9,2412,43,26.4,35.6,66.8,N
gautami (1),32.9,285.5,575.8,267,590.9,1.1,2328.7,4264.1,393.2,35.3,67.4,49.5,N
gautami (1),66.4,278.6,601.5,409.2,598.4,6.1,7009.3,12592.7,603.3,91.3,248.2,50.1,N
gautami (1),66,403.9,592,268,607,6.3,7699.1,13919.3,318.2,96.3,269,49.8,N
gautami (1),83,265.7,600.5,416.4,603.4,7,6692.6,15104,944.6,91.5,258,39.6,N
gautami (1),49.8,413.5,598.1,384.4,582.1,1.5,2555.5,4239.4,551.2,32.1,68.4,34.1,N
gautami (1),33.5,385.2,588,368.6,590.7,0.8,1475.5,2585.7,365.4,25.5,46.9,49.4,N
gautami (1),66.5,369,585.4,452.5,577.3,4,4643,9855,332.3,59.8,176.3,50.1,N
gautami (1),49.7,448.6,568.4,496.3,567,2.2,2499.8,6051,611.9,45.9,116.3,67.4,N
gautami (1),66.7,496.7,566.4,432.8,571.8,3,3689.6,6799.3,679.5,46,124,50.4,N
gautami (1),66.2,437.9,579.5,323.8,585,5.3,6268,11652.5,263.5,80.5,219.2,50.3,N
gautami (1),49.8,334.9,626.7,382.1,623.8,2.2,2206.9,4523.8,390.8,45.3,102.9,66.2,N
gautami (1),33.5,379.1,619,359.6,622.4,0.9,1816.9,3319.3,314.5,28.1,54,50.3,N
gautami (1),33.2,367.7,611.8,356.6,608.2,0.4,1254.8,1754.7,754.9,19.6,32.8,49.5,N
gautami (1),49.4,359.6,602.3,374.8,602.4,0.7,741.5,1255.6,278.4,14.4,31.4,67.1,N
gautami (1),33.2,391.6,599.7,405,599.9,0.6,1265.3,2118.5,412.1,23.8,37.1,50.1,N
gautami (1),33.6,400.1,587.7,411.2,589.2,0.5,1274.3,2099.9,448.6,17.7,30.7,49.9,N
gautami (1),33.7,406.1,589.6,425.1,590.8,0.9,1625.9,3001.4,250.4,26.9,51.4,50.5,N
gautami (1),33.3,417.9,587.7,435.4,589.3,0.9,1436.5,2844.4,28.6,25.1,48.7,50,N
gautami (1),33.1,477.3,586.7,463.8,586.9,0.6,1245.3,2132.5,358.2,20.4,37.4,50.4,N
gautami (1),50.2,449.5,592,378,609.8,3.4,3124.1,6949,261.7,69.2,118.2,33.4,N
gautami (1),49.7,410.7,671.1,454.8,637.8,2.7,1788.5,4206.2,183.9,52,84.9,66.7,N
gautami (1),66.4,452,636.9,454.2,588.1,2.2,3285.4,6026.3,708.2,41.8,102.1,49.5,N
gautami (1),33.4,445.7,564.8,449.6,554.6,0.5,1005.9,1180.2,831.7,21.5,31.1,48.5,N
gautami (1),165.9,427.8,536.8,397.2,640.9,4.6,2240.6,6268.3,1.1,35.1,113.7,79.8,N
gautami (1),66.7,432.5,614.8,337.8,651.2,4.6,4403.5,9333.9,737.7,72,177.5,50.1,N
gautami (1),33,385.1,607.6,358.9,618.2,1.3,2821.5,4928.2,714.7,42.2,78.1,50.4,N
gautami (1),49.9,371.1,605.7,353.2,606.7,0.8,930.7,1635.9,249.8,17.7,37.9,66.6,N
gautami (1),33.4,364.6,605.4,375.9,604.9,0.5,961.4,1739.2,183.6,17.7,31.7,49.2,N
gautami (1),66.5,380.5,604.2,481.4,539.1,5.5,4271.5,10219,799.3,85.6,192.9,50.2,N
gautami (1),66.6,482.2,536.4,390.4,609.5,5.2,5559.5,9803.8,321.1,81.5,199.7,50.3,N
gautami (1),49.9,391.9,607.1,386.7,622.3,0.7,1214,2015.5,503.8,16.5,31.5,33.2,N
gautami (1),33.2,392.2,622.2,407.8,619.3,0.8,1423.7,2128.3,719.1,27.5,43.5,50.4,N
gautami (1),33.2,407.4,617.1,418.7,614.4,0.6,1031.2,1916.4,145.9,17.3,32.2,50,N
gautami (1),33.1,411.7,615.2,428.4,614.7,0.8,1843.2,3008.8,677.7,25.1,46.6,49.9,N
gautami (1),33.3,427.4,616.3,439.4,614.1,0.6,1102.9,2021.7,184.1,18.5,33.7,50,N
gautami (1),50,427.3,647,466.9,639.8,1.3,1921.3,4143.2,272.6,41.2,65.2,33.6,N
gautami (1),49.9,425.7,629.6,447,603.5,1.5,1882,3578.3,319,32.7,57.2,33.7,N
gautami (1),49.7,448.2,606.4,433,630,1.3,892,2107.9,75.6,26.6,42.7,66.5,N
gautami (1),50.1,441.4,623.2,452.8,620.6,0.9,463.4,705.6,21.1,14.2,21.9,66.9,N
